,horizon,mse,rmse,mae,mape,mdape,coverage
35,9 days 19:00:00.000000000,1614235.3070565728,1270.525602676535,1004.1819920071438,0.0732114403439615,0.060937150518102196,0.8192780250294803
36,9 days 20:00:00.000000000,1627969.8247686794,1275.9192077748023,1008.0134884857598,0.07340254126195933,0.06095536293535194,0.8183532613978807
37,9 days 21:00:00.000000000,1638280.0611964564,1279.9531480474027,1010.1885579361207,0.0734379336429052,0.060937150518102196,0.8175561388159818
38,9 days 22:00:00.000000000,1647600.7218771686,1283.589000372459,1012.6946991996285,0.07352619970308633,0.060959682567828646,0.8169291338582677
39,9 days 23:00:00.000000000,1654962.103436109,1286.4533040247163,1014.9399025384181,0.07362510070702014,0.06118134898900301,0.8165645960921548
40,10 days 00:00:00.000000000,1662703.2734822128,1289.4585194887864,1017.6735771550399,0.07372882149559333,0.06138815193162806,0.8155341693399434
41,10 days 01:00:00.000000000,1666440.8349577163,1290.9069815279938,1019.5008903936796,0.0738201029254054,0.0616233408487739,0.8154304785975829
42,10 days 02:00:00.000000000,1669314.9500713192,1292.0197173694057,1020.3434639614571,0.07384682388041003,0.0616233408487739,0.8152779922117577
43,10 days 03:00:00.000000000,1670072.1584213427,1292.3127169618592,1020.3320366672665,0.07382904199600829,0.06153956058441855,0.8153008651696316
44,10 days 04:00:00.000000000,1668111.4333828753,1291.5538832673128,1019.4464756944067,0.0737692374129174,0.06138815193162806,0.8153397491980172
45,10 days 05:00:00.000000000,1663451.791246494,1289.748731825891,1018.0273394969903,0.0736942404971514,0.06137678859807028,0.8153848193218275
46,10 days 06:00:00.000000000,1657579.567577368,1287.47022007399,1016.2396685574721,0.07364653248273982,0.06137678859807028,0.8153980752405954
47,10 days 07:00:00.000000000,1650059.466246832,1284.5464048631454,1014.4189472433422,0.07357634712222542,0.061575709648196295,0.8159035676096034
48,10 days 08:00:00.000000000,1642746.0854613807,1281.6965652842255,1012.6649330252094,0.07352919021738416,0.06164788732068311,0.8166618061631178
49,10 days 09:00:00.000000000,1640884.4117989393,1280.9701057397629,1012.0867310718401,0.0736282098231801,0.06173174882648385,0.8178769320501608
50,10 days 10:00:00.000000000,1636974.1782104303,1279.4429171363724,1010.9554664651474,0.0736403294732288,0.06173174882648385,0.8188781957810832
51,10 days 11:00:00.000000000,1634378.494102807,1278.4281341173648,1009.9024065494949,0.073639908988693,0.06173174882648385,0.8195225596800397
52,10 days 12:00:00.000000000,1638636.533412852,1280.092392529872,1010.8824161740768,0.07376111335056283,0.06164788732068311,0.8184218200795075
53,10 days 13:00:00.000000000,1638918.45737804,1280.202506394219,1011.4275725161153,0.07385890216463743,0.06173174882648385,0.818980960713244
54,10 days 14:00:00.000000000,1638523.7626032196,1280.048343853942,1010.9702497101681,0.07383401138617875,0.06173174882648385,0.8186746264560066
55,10 days 15:00:00.000000000,1642760.5098693771,1281.702192347886,1012.7215736403663,0.07394545933291041,0.06173174882648385,0.8171478565179345
56,10 days 16:00:00.000000000,1648001.8552209774,1283.7452454521408,1014.5675224415895,0.07403489116696771,0.06173174882648385,0.8159813356663754
57,10 days 17:00:00.000000000,1656456.2608147261,1287.0339004139425,1017.2085381893347,0.07413554416561016,0.06173174882648385,0.8145999293947908
58,10 days 18:00:00.000000000,1669277.22743134,1292.005118964836,1021.0874334947296,0.0742800220536243,0.06173174882648385,0.8118985126859147
59,10 days 19:00:00.000000000,1681040.3026311954,1296.5493830283501,1024.0381080832497,0.07437612994495256,0.06185716014226649,0.8104403616214636
60,10 days 20:00:00.000000000,1693626.3939528603,1301.39401948559,1027.1802234109791,0.07447941313665794,0.061877389986694786,0.808982210557013
61,10 days 21:00:00.000000000,1721410.54740306,1312.0253608078847,1033.913699866513,0.07467256097202604,0.06220250544924311,0.8066491688538929
62,10 days 22:00:00.000000000,1728959.0105771283,1314.8988594478012,1036.3898163144704,0.07475209988410472,0.06224431247830296,0.8062950464525265
63,10 days 23:00:00.000000000,1733544.7805144596,1316.6414775915498,1037.7775943850716,0.0747739930231281,0.06224431247830296,0.805774278215223
64,11 days 00:00:00.000000000,1747484.879607411,1321.9246875701397,1042.2552240005825,0.07496905391354457,0.06233623879674884,0.8031496062992122
65,11 days 01:00:00.000000000,1752779.1705180367,1323.9256665379808,1044.5250647154635,0.07509739004048632,0.06250388976345059,0.8019830854476526
66,11 days 02:00:00.000000000,1756367.0701589726,1325.2799968908355,1045.6369425441235,0.07515346620216035,0.0626132727563739,0.8013312061482508
67,11 days 03:00:00.000000000,1759231.2738919072,1326.360159945973,1046.6075321699805,0.07521892714565914,0.06286287829967876,0.79992084322793
68,11 days 04:00:00.000000000,1756584.099339062,1325.3618748625079,1045.4597138768595,0.07516444673251586,0.06272384999906783,0.800149981252344
69,11 days 05:00:00.000000000,1750964.7128557195,1323.2402324807538,1043.4619871987586,0.07506769950175908,0.0626132727563739,0.8006477260517886
70,11 days 06:00:00.000000000,1747652.50642404,1321.988088608986,1042.958570492352,0.07517132369986529,0.06272384999906783,0.8000666583343747
71,11 days 07:00:00.000000000,1737808.4190467275,1318.259617467943,1039.9203576666855,0.07503581327380623,0.06266138680005812,0.801365515585062
72,11 days 08:00:00.000000000,1727959.2251861265,1314.5186286949784,1036.8027911136448,0.07489962897324301,0.06250388976345059,0.802941299004291
73,11 days 09:00:00.000000000,1724651.5157273025,1313.259881260104,1035.578693524096,0.0749677108800202,0.06260327113766945,0.8031912677581973
74,11 days 10:00:00.000000000,1720220.077179957,1311.571605814931,1033.6309354819343,0.07494416465409713,0.06258672385780874,0.8039170542278711
75,11 days 11:00:00.000000000,1718601.834161395,1310.9545507611601,1032.430309472692,0.07494493585407659,0.06250388976345059,0.8039784500621634
76,11 days 12:00:00.000000000,1731038.2269900332,1315.6892592820059,1035.0283751251593,0.07516906463824408,0.06258672385780874,0.803107944840228
77,11 days 13:00:00.000000000,1732112.1441043962,1316.0973155904528,1035.3227221296327,0.07522536441550708,0.06250388976345059,0.8034240817936974
78,11 days 14:00:00.000000000,1732539.7448454117,1316.2597558405453,1035.6350163961183,0.07526057002134451,0.06260327113766945,0.8037745281839778
79,11 days 15:00:00.000000000,1739188.0902588163,1318.7828063251418,1038.4823007587738,0.07543631296016796,0.06286287829967876,0.8023372078490185
80,11 days 16:00:00.000000000,1745669.0617020405,1321.2377006814636,1040.6025380828098,0.07555849181647825,0.06287160710793474,0.8014458718975916
81,11 days 17:00:00.000000000,1754055.159320948,1324.4074748056007,1042.9407695006398,0.07567859144790076,0.06290693721104944,0.8004942364660566
82,11 days 18:00:00.000000000,1766754.7487672202,1329.1932699074353,1046.30588444176,0.07581707314009371,0.06304510401066686,0.7988376452943382
83,11 days 19:00:00.000000000,1776957.4936071127,1333.0256912779712,1048.8826190472407,0.07593719345479832,0.06290693721104944,0.7976600964095182
84,11 days 20:00:00.000000000,1787080.0985803143,1336.8171522614132,1051.6750963393024,0.07607023743722333,0.06290693721104944,0.7961504811898518
85,11 days 21:00:00.000000000,1794671.7163030184,1339.653580707721,1054.0144556574642,0.07615522424798961,0.06287160710793474,0.7954005749281348
86,11 days 22:00:00.000000000,1799309.9177772559,1341.3835833859216,1055.6978517779867,0.07622236220117708,0.06290646528029727,0.7947844238768395
87,11 days 23:00:00.000000000,1801075.7204998499,1342.0416239818533,1056.267983723579,0.07622057442722081,0.06286287829967876,0.7946309342911084
88,12 days 00:00:00.000000000,1813506.7082490476,1346.6650319396608,1059.906794183306,0.07638851937568171,0.06290693721104944,0.7921301503978674
89,12 days 01:00:00.000000000,1818460.509006567,1348.5030622903928,1062.1372317001583,0.07652515097611738,0.06330417702464027,0.7909526015130459
90,12 days 02:00:00.000000000,1819527.4728899198,1348.8986147557273,1062.829739917592,0.07656105486003448,0.0633829829163537,0.79060950714494
91,12 days 03:00:00.000000000,1819357.8998042236,1348.8357571640156,1063.061976764884,0.07657091760082953,0.06342578404719877,0.7902762154730654
92,12 days 04:00:00.000000000,1814337.2653491106,1346.97337217523,1061.770425442411,0.07650800942138765,0.0633829829163537,0.7910853248607076
93,12 days 05:00:00.000000000,1809630.8360890453,1345.2251990239572,1060.4847756199954,0.07646655322175082,0.0633829829163537,0.7916532363279148
94,12 days 06:00:00.000000000,1807185.488929985,1344.3159929607268,1059.890098342022,0.07652269006606818,0.06361609741674651,0.7917968587259923
95,12 days 07:00:00.000000000,1799781.0881677528,1341.5592003962229,1057.7986302119484,0.07646459516610278,0.06361609741674651,0.7927715932060215
96,12 days 08:00:00.000000000,1797618.9583457573,1340.7531310221718,1056.9510267772118,0.07649285860723692,0.06374684927180722,0.7930431109904362
97,12 days 09:00:00.000000000,1800184.6258930305,1341.7095907434777,1057.5645303578808,0.0766687381486032,0.06386874242147604,0.7920884889388827
98,12 days 10:00:00.000000000,1796269.4364512404,1340.2497664432703,1056.3107146985637,0.07669807950065609,0.06389374961081067,0.7923801191517723
99,12 days 11:00:00.000000000,1796631.735910446,1340.3849208009042,1056.2561549140878,0.07680272743248139,0.06389374961081067,0.7923106833867978
100,12 days 12:00:00.000000000,1816399.494440134,1347.7386595479607,1061.7877834993083,0.07724406442060675,0.06416917936835576,0.7909011373578306
101,12 days 13:00:00.000000000,1820311.8630233502,1349.1893354986728,1062.4701890574518,0.07733578416601967,0.06404337084185081,0.7909011373578297
102,12 days 14:00:00.000000000,1822422.0557530476,1349.971131451724,1062.8260529670251,0.07738333626568439,0.06416917936835576,0.7909011373578302
103,12 days 15:00:00.000000000,1826004.134191789,1351.2972042418312,1064.4623903314775,0.07747638083754965,0.06420442962885914,0.7891513560804907
104,12 days 16:00:00.000000000,1829307.687320216,1352.519015511507,1065.934811220875,0.07754904794158624,0.06420442962885914,0.7882764654418188
105,12 days 17:00:00.000000000,1833784.699937728,1354.1730686798228,1067.7462536817116,0.07762651285815424,0.06421222515327522,0.7876932050160392
106,12 days 18:00:00.000000000,1842447.7306228278,1357.3679422407279,1070.454772556066,0.07773773805628773,0.06421222515327522,0.7865266841644788
107,12 days 19:00:00.000000000,1848496.5426830957,1359.594256638022,1072.5350169969292,0.07781995900870457,0.06442728512350238,0.7856517935258093
108,12 days 20:00:00.000000000,1853613.2623614506,1361.4746646050562,1074.3063740434284,0.077870854894808,0.06425640216494306,0.7850060409115531
109,12 days 21:00:00.000000000,1856416.7177230231,1362.503841360832,1075.0835310870984,0.0778306721176794,0.06425640216494306,0.7844338085190331
110,12 days 22:00:00.000000000,1856724.6222394453,1362.6168288405386,1075.3540397791078,0.07776576996194977,0.06421222515327522,0.784297796108819
111,12 days 23:00:00.000000000,1856490.2800431259,1362.5308363641263,1075.7357689913945,0.07771592294724024,0.06404337084185081,0.7843602882972951
112,13 days 00:00:00.000000000,1863602.1551781017,1365.1381450893905,1078.3043466474458,0.07778644427894703,0.06420442962885914,0.7843010851713712
113,13 days 01:00:00.000000000,1867412.5060506475,1366.5330241346703,1079.0963629040798,0.07780985862790447,0.06421222515327522,0.7842977961088194
114,13 days 02:00:00.000000000,1869492.4689306312,1367.29384878695,1079.4112857807072,0.07781788235316213,0.06420442962885914,0.7845894263217099
115,13 days 03:00:00.000000000,1870192.4151052658,1367.54978523828,1079.5629612827884,0.07782990526937719,0.06421222515327522,0.7844338085190332
116,13 days 04:00:00.000000000,1868546.821245374,1366.9479950771258,1079.2008621443451,0.07782866282446486,0.06421222515327522,0.7841311502728826
117,13 days 05:00:00.000000000,1864607.3355381847,1365.506256132935,1078.4568981657494,0.07781576955784864,0.06425640216494306,0.7841311502728816
118,13 days 06:00:00.000000000,1859760.037700019,1363.7301924134476,1077.3981505140382,0.07784034531190626,0.06421222515327522,0.7841936424613584
119,13 days 07:00:00.000000000,1856105.3428955283,1362.3895708994282,1076.483173993648,0.07788769913264001,0.06425640216494306,0.7836275367539842
120,13 days 08:00:00.000000000,1851688.981300672,1360.7677911020205,1075.087345859604,0.0778782367546798,0.06404337084185081,0.7835417631619577
121,13 days 09:00:00.000000000,1848582.3988965747,1359.6258304756404,1073.9637136532954,0.07793311049186014,0.06401466729793717,0.7838866632898956
122,13 days 10:00:00.000000000,1843745.5631766946,1357.8459276282765,1071.918173915232,0.07789898184285872,0.06383130037313961,0.7854062101886384
123,13 days 11:00:00.000000000,1839368.201475212,1356.2330926043694,1069.9218031998926,0.07785243341775874,0.0638244879238451,0.7872173873002712
124,13 days 12:00:00.000000000,1845164.2975125052,1358.368248124383,1070.7431860377894,0.07798055745303796,0.06361609741674651,0.7859534799529374
125,13 days 13:00:00.000000000,1845591.4624735347,1358.5254736196648,1069.8297720761907,0.07796290641547422,0.06361609741674651,0.7850685331000291
126,13 days 14:00:00.000000000,1845508.8052848582,1358.4950516232507,1069.548054177435,0.0779625991116657,0.06361609741674651,0.7844852726742486
127,13 days 15:00:00.000000000,1846646.850172886,1358.9138494300828,1070.3083184826585,0.07802122357594032,0.06374684927180722,0.7843931789228099
128,13 days 16:00:00.000000000,1845153.8454970536,1358.3644008501744,1070.0097655188863,0.07801057638347499,0.06367445931443005,0.7844019497562803
129,13 days 17:00:00.000000000,1845761.1705614862,1358.5879325834917,1070.4348029356954,0.0780470821155702,0.0638244879238451,0.7838186893305003
130,13 days 18:00:00.000000000,1847344.174553307,1359.1703993809265,1070.1401172921217,0.078030925202861,0.06312512894530002,0.7828366692258706
131,13 days 19:00:00.000000000,1851077.821333693,1360.543208183295,1070.945103679464,0.07809186683460027,0.06290646528029727,0.7814618410793885
132,13 days 20:00:00.000000000,1855816.9320695382,1362.2837193732948,1072.0753107734627,0.07817726669044336,0.06287160710793474,0.7803786431457974
133,13 days 21:00:00.000000000,1859053.533970306,1363.4711342636872,1072.5502249051488,0.07818779818698325,0.062430727595499634,0.7793666596273172
134,13 days 22:00:00.000000000,1860884.5777160332,1364.1424330750924,1072.9108556760514,0.07817998057230804,0.0626132727563739,0.7786325559879724
135,13 days 23:00:00.000000000,1860564.2357660534,1364.0250128813816,1072.7450311678954,0.07808997397783404,0.06282037368903245,0.778432457847531
136,14 days 00:00:00.000000000,1862944.183725216,1364.8971330196339,1073.35004804778,0.07796626369079777,0.06202376306652122,0.7759387219454708
137,14 days 01:00:00.000000000,1863751.469527674,1365.1928323602033,1073.4387968710807,0.07788730444409786,0.06173174882648385,0.7748555240118791
138,14 days 02:00:00.000000000,1863994.9763983423,1365.282013504295,1073.2071276141994,0.07777542630883623,0.06138815193162806,0.7744268894492758
139,14 days 03:00:00.000000000,1864610.0369955238,1365.5072453105197,1073.2834757226894,0.07764285240437574,0.061229186801737404,0.7746556190280138
140,14 days 04:00:00.000000000,1863146.0221429365,1364.9710700754563,1072.0882052011973,0.07748519493156382,0.061047396556936036,0.7748157297331301
141,14 days 05:00:00.000000000,1865173.4891422363,1365.7135457855854,1072.3707376392106,0.07747152722798319,0.06103847949392031,0.7741581321942598
142,14 days 06:00:00.000000000,1868871.3482269433,1367.0666948715207,1073.6414890777348,0.07753524938263018,0.06103847949392031,0.7740066974386823
143,14 days 07:00:00.000000000,1872375.5069122165,1368.3477288000358,1074.517963889102,0.07758735847055474,0.06095536293535194,0.7731217505857743
144,14 days 08:00:00.000000000,1876865.2774926953,1369.9873274934682,1075.6263203998851,0.07766420562441577,0.060937150518102196,0.7722368037328661
145,14 days 09:00:00.000000000,1882937.8490651723,1372.2018251937914,1077.1465038175284,0.07777223762852008,0.06095536293535194,0.7705976408121399
146,14 days 10:00:00.000000000,1887105.969375449,1373.7197564916394,1078.0818518939473,0.07783823258250157,0.06095611698693382,0.7696784114106942
147,14 days 11:00:00.000000000,1892168.3427783132,1375.5611010705097,1079.6298168012815,0.0779590525126122,0.06095611698693382,0.7681142129961026
148,14 days 12:00:00.000000000,1902955.0561747798,1379.4763702850366,1083.0863675140818,0.0781586460190348,0.061047396556936036,0.765654293213349
149,14 days 13:00:00.000000000,1907036.0230501124,1380.9547505440257,1084.640456541306,0.07827979390885281,0.06118134898900301,0.7644877723617877
150,14 days 14:00:00.000000000,1908414.3919164503,1381.453724131377,1085.1665586014358,0.07832312163134537,0.061229186801737404,0.7640980774839049
151,14 days 15:00:00.000000000,1917380.8914736398,1384.6952341485255,1088.4209055156987,0.07852286530515722,0.0618139783874524,0.7591358772461132
152,14 days 16:00:00.000000000,1923907.284175358,1387.049849203466,1090.3728084460513,0.07865182493696342,0.06258672385780874,0.7572470107903173
153,14 days 17:00:00.000000000,1930287.0309934977,1389.3476998194144,1092.0362537885421,0.0787613141190492,0.06289715468086031,0.7562501656989844
154,14 days 18:00:00.000000000,1943189.3325719913,1393.9832612237462,1094.9419086677356,0.07891803397350805,0.06286287829967876,0.7539948311058816
155,14 days 19:00:00.000000000,1951024.354425421,1396.79073394171,1096.312875748626,0.07899793783683118,0.06263178241553437,0.7531601653241626
156,14 days 20:00:00.000000000,1957106.8694233468,1398.9663575023335,1096.8092683766506,0.07901755114191895,0.06260327113766945,0.7532484365380253
157,14 days 21:00:00.000000000,1962695.2318021802,1400.962252097529,1097.8824499646546,0.07902778920298688,0.06260327113766945,0.7531779115845811
158,14 days 22:00:00.000000000,1959601.2173956044,1399.8575703962188,1096.750173783505,0.07888841711662771,0.06258672385780874,0.753415438454808
159,14 days 23:00:00.000000000,1954208.083500315,1397.9299279650304,1094.776401526242,0.07871029596443095,0.062430727595499634,0.754636062649032
160,15 days 00:00:00.000000000,1939686.9696201896,1392.7264518275617,1089.9645620821464,0.07829858781130207,0.06173174882648385,0.7572664528045101
161,15 days 01:00:00.000000000,1941424.8624736364,1393.3502296528452,1090.8778358177215,0.07833920041069786,0.06173174882648385,0.7572988561614976
162,15 days 02:00:00.000000000,1940015.8044955183,1392.8445011901072,1090.5917253571106,0.07829591107890829,0.06173174882648385,0.7567804024496934
163,15 days 03:00:00.000000000,1937740.6240703212,1392.027522741674,1090.539925598086,0.07827145643529704,0.06173174882648385,0.7573272090988638
164,15 days 04:00:00.000000000,1936813.7983874278,1391.694577983053,1090.5002005579147,0.07826335207416996,0.06173174882648385,0.7577001592749616
165,15 days 05:00:00.000000000,1933346.7284318362,1390.4483911428847,1089.7812429519965,0.07820723219687349,0.06173174882648385,0.7584853175404352
166,15 days 06:00:00.000000000,1928366.9364400597,1388.6565221249132,1089.0878545670132,0.07813942990121059,0.062430727595499634,0.7595125170757172
167,15 days 07:00:00.000000000,1924890.7203245687,1387.4043103308309,1088.3204266958617,0.07807055092735184,0.062430727595499634,0.7600299962504687
168,15 days 08:00:00.000000000,1921757.1385897864,1386.2745538275549,1087.6919982745965,0.0780143184817567,0.06258672385780874,0.760321626463359
169,15 days 09:00:00.000000000,1918477.7991397637,1385.0912602206988,1087.390788659906,0.07798994737523991,0.06256156069640632,0.7610862367694226
170,15 days 10:00:00.000000000,1915604.5453545968,1384.0536641888555,1086.3588344156426,0.07789573712137086,0.06233623879674884,0.7616547931508558
171,15 days 11:00:00.000000000,1912669.1537015885,1382.9928248915785,1085.1716726136858,0.07778331502761017,0.06202376306652122,0.7625088530600344
172,15 days 12:00:00.000000000,1914982.6512711209,1383.8289819450672,1086.356510743712,0.07779650455626146,0.06256156069640632,0.7616131316918727
173,15 days 13:00:00.000000000,1911325.5514930375,1382.506980630853,1086.0615048418674,0.07775271480289517,0.06263178241553437,0.7615298087739036
174,15 days 14:00:00.000000000,1908351.0230685594,1381.4307883743431,1085.8592510931137,0.07772304797880802,0.06286216011251333,0.7618410443792569
175,15 days 15:00:00.000000000,1906094.4131073155,1380.6137812970417,1085.8205784467432,0.0776927893336511,0.06289715468086031,0.7625505145190182
176,15 days 16:00:00.000000000,1904544.296195935,1380.0522802401129,1085.6752791593333,0.07766452007516636,0.06289715468086031,0.7631337749447991
177,15 days 17:00:00.000000000,1904368.2472625463,1379.988495337025,1085.8389813553333,0.07765249088498938,0.0628736219654828,0.7629967306718238
178,15 days 18:00:00.000000000,1904974.0002380335,1380.2079554320912,1085.7828838049202,0.07760259396495202,0.0633829829163537,0.7614995095310064
179,15 days 19:00:00.000000000,1909274.3031726272,1381.7649232675676,1086.637385547913,0.07763420853466375,0.06343714403753073,0.7605715952172655
180,15 days 20:00:00.000000000,1912428.3537025691,1382.9057645778216,1087.0838014681817,0.07762422416166301,0.0633829829163537,0.7597310140154051
181,15 days 21:00:00.000000000,1914111.8335458348,1383.5143055081992,1087.2906961632873,0.077590606767235,0.06292467687414019,0.7587964547909768
182,15 days 22:00:00.000000000,1915295.3792974278,1383.9419710730026,1087.2407116323784,0.07753842945379347,0.06292467687414019,0.7584885222680501
183,15 days 23:00:00.000000000,1913573.2956548964,1383.319665028621,1086.564243644695,0.07744466145895765,0.06292467687414019,0.7590619799975991
184,16 days 00:00:00.000000000,1908861.8428667989,1381.615663948118,1084.5855675719292,0.07725929825690735,0.06282037368903245,0.7603260118800946
185,16 days 01:00:00.000000000,1904423.5305803616,1380.0085255462598,1083.38465857197,0.07716244482457599,0.06286216011251333,0.760696579594217
186,16 days 02:00:00.000000000,1899518.745961508,1378.2302949657972,1081.9294603728674,0.07704680227777194,0.0626132727563739,0.7611131941840594
187,16 days 03:00:00.000000000,1893605.618468388,1376.0834344139123,1080.2683301570705,0.07692403840239534,0.06256156069640632,0.761823889660851
188,16 days 04:00:00.000000000,1889470.2853912755,1374.5800396453003,1079.6996710171632,0.07687749897094755,0.06219558173411582,0.762321376494605
189,16 days 05:00:00.000000000,1888671.831530176,1374.2895733906214,1079.8180604205459,0.07687662311574965,0.06256156069640632,0.7631962671332747
190,16 days 06:00:00.000000000,1889289.442075132,1374.5142567740547,1080.1254384912668,0.07688452802623452,0.0626132727563739,0.7636128817231185
191,16 days 07:00:00.000000000,1888390.3409764522,1374.1871564588473,1079.6140034685468,0.07684053925912875,0.06286216011251333,0.7642586343373742
192,16 days 08:00:00.000000000,1887429.104964672,1373.8373648160366,1079.2512203304245,0.07681594613269623,0.06282037368903245,0.7645171804504831
193,16 days 09:00:00.000000000,1886845.498946835,1373.6249484290954,1078.920835966937,0.07680673932276923,0.06260327113766945,0.7644461109028041
194,16 days 10:00:00.000000000,1884893.199624604,1372.9141268209764,1078.0449071784735,0.0767514552259104,0.06258672385780874,0.7649043869516311
195,16 days 11:00:00.000000000,1881776.8917574272,1371.778732798197,1076.6790037617147,0.07666684697492089,0.06258672385780874,0.7650227932034814
196,16 days 12:00:00.000000000,1880681.141380812,1371.3792842903863,1075.662769589172,0.07656758464925943,0.06196279073879766,0.7649252176811232
197,16 days 13:00:00.000000000,1878502.9147151266,1370.584880521862,1074.96266605079,0.07650723942765432,0.06185957707519137,0.7648627254926467
198,16 days 14:00:00.000000000,1876191.1649512926,1369.7412766472698,1073.8399819356766,0.07642873206654346,0.06185957707519137,0.7651004408762632
199,16 days 15:00:00.000000000,1874598.2163983404,1369.1596752747068,1073.8012622361819,0.0764166366181782,0.06196279073879766,0.7654876473774109
200,16 days 16:00:00.000000000,1875823.1207699787,1369.6069219925762,1074.3995714480948,0.07645553405290496,0.061991270394581875,0.7654832619606756
201,16 days 17:00:00.000000000,1878384.419996999,1370.5416520474666,1075.2284425785083,0.07651089939738766,0.06219392314132025,0.7648846525763223
