,horizon,mse,rmse,mae,mape,mdape,coverage
564,32 days 07:00:00.000000000,2632299.2069344046,1622.4361950272203,1213.6890478866512,0.08477681158324864,0.0686576612950878,0.750083188523681
565,32 days 08:00:00.000000000,2628982.3336675516,1621.4136836931998,1213.0912949133767,0.08474618949341675,0.06869608698810889,0.7504489539373261
566,32 days 09:00:00.000000000,2629269.6521639414,1621.5022825034632,1213.7698862592295,0.08484998550580887,0.068789995531488,0.7496543054682591
567,32 days 10:00:00.000000000,2628393.2389550293,1621.232012685115,1213.7610259179842,0.08493030396704106,0.06890598430317463,0.7490849262395098
568,32 days 11:00:00.000000000,2628290.251578432,1621.2002503017422,1214.2686675496716,0.08504584221660386,0.06922338701707559,0.7482924785250371
569,32 days 12:00:00.000000000,2629147.1179324486,1621.4644978945573,1215.9980947919025,0.08522595423671019,0.06988100370196579,0.7471491424979797
570,32 days 13:00:00.000000000,2628446.8611758742,1621.2485500921425,1217.931966163348,0.08539457636403071,0.07003375845762665,0.7468049444793627
571,32 days 14:00:00.000000000,2619780.2498237365,1618.5735231442952,1218.479182794883,0.08547543043069389,0.0701313321465242,0.7469920086199157
572,32 days 15:00:00.000000000,2604971.374771223,1613.9923713485211,1217.9187384237605,0.08550281914601361,0.0701313321465242,0.7474634102541081
573,32 days 16:00:00.000000000,2589877.5920192394,1609.3096631845717,1216.538155974721,0.08547905436876367,0.07018165736968712,0.7474072910119421
574,32 days 17:00:00.000000000,2572117.268333053,1603.7821760865947,1214.6082552695095,0.08542588138455538,0.07005171068166226,0.7473736194666422
575,32 days 18:00:00.000000000,2547363.0566574857,1596.0460697164997,1212.1554639470512,0.08535761754909729,0.07005171068166226,0.74750830564784
576,32 days 19:00:00.000000000,2526877.905687359,1589.6156471573117,1209.9730989943982,0.08530123518743753,0.07000744559523317,0.7472449193379426
577,32 days 20:00:00.000000000,2505156.9896396264,1582.7687732703178,1207.4118441829248,0.08521844191416493,0.06995992968228568,0.7471491424979803
578,32 days 21:00:00.000000000,2482720.913552956,1575.6652288963403,1204.220479260563,0.08509016140180085,0.06985399784322407,0.7474409625572418
579,32 days 22:00:00.000000000,2467237.973110841,1570.7444009484298,1202.1493015376866,0.08501281259591628,0.06985399784322407,0.747976901319924
580,32 days 23:00:00.000000000,2453944.2926325835,1566.5070356154113,1200.7506412260927,0.08495897451726622,0.06988100370196579,0.7482957017840743
581,33 days 00:00:00.000000000,2442599.028669478,1562.8816425658974,1200.6067966451599,0.08497936653091157,0.07000744559523317,0.7479123641914331
582,33 days 01:00:00.000000000,2434934.061391988,1560.427525196857,1200.4982676566094,0.08499784235140662,0.0700763527896377,0.7475591870940709
583,33 days 02:00:00.000000000,2427874.940838216,1558.163964683504,1200.2274804754513,0.0849801102661421,0.07020719792912229,0.7478674687977015
584,33 days 03:00:00.000000000,2421471.3782265224,1556.107765621174,1199.1062207011612,0.08487844765024322,0.07033457633746928,0.748518452006824
585,33 days 04:00:00.000000000,2417066.654254612,1554.6918197040247,1198.1268782003863,0.08478004699663541,0.07026952234200491,0.7489924945465295
586,33 days 05:00:00.000000000,2411673.0963467797,1552.956244182939,1196.4303870127983,0.0846335715327279,0.0700763527896377,0.7495527728085859
587,33 days 06:00:00.000000000,2405339.0242229486,1550.9155438717314,1193.7991265621456,0.08439386224247447,0.07000744559523317,0.7509652509652512
588,33 days 07:00:00.000000000,2399550.2203018186,1549.0481659076383,1191.9719794274934,0.08424803216652689,0.06988100370196579,0.7526503247433477
589,33 days 08:00:00.000000000,2397046.6507861195,1548.239855702636,1191.3913732073613,0.08422461372932669,0.06988100370196579,0.7525814851396246
590,33 days 09:00:00.000000000,2396611.9534308603,1548.0994649669187,1191.3510060874212,0.08426881449771413,0.06986414579133132,0.7526039328364912
591,33 days 10:00:00.000000000,2394099.2183300517,1547.287697336876,1190.759790399037,0.0843278290731583,0.06988100370196579,0.7521351721078121
592,33 days 11:00:00.000000000,2390504.473379353,1546.1256331163238,1189.6838036243178,0.08433820620270308,0.06986414579133132,0.7517733680524376
593,33 days 12:00:00.000000000,2392002.9181534336,1546.6101377378313,1191.0939937404264,0.084508699632293,0.06984581366467313,0.7504265062404597
594,33 days 13:00:00.000000000,2393567.2410048917,1547.1157813831812,1193.490015020095,0.08472795097098369,0.07005171068166226,0.7491305258747117
595,33 days 14:00:00.000000000,2386038.471250864,1544.68070203873,1194.1311245510396,0.08483817522179066,0.07018165736968712,0.748540899703691
596,33 days 15:00:00.000000000,2370278.894627047,1539.5710099333019,1193.3227165924486,0.08487000115442671,0.07033457633746928,0.7476205441321722
597,33 days 16:00:00.000000000,2354606.1995271477,1534.4726128305933,1192.3713854526732,0.08489035903341223,0.07036294863645404,0.7477354235220166
598,33 days 17:00:00.000000000,2335409.347500258,1528.2046157174955,1190.9108902365779,0.08489005276364052,0.07079628412545325,0.7471192122354919
599,33 days 18:00:00.000000000,2307091.342840876,1518.9112359979683,1188.4870622430537,0.08485418084833174,0.07070776622540079,0.7468797701355833
600,33 days 19:00:00.000000000,2283352.577333539,1511.0766285445418,1186.7017487127875,0.08484779314360646,0.07070776622540079,0.7463021160695584
601,33 days 20:00:00.000000000,2260304.065541197,1503.4307651306053,1184.6170934381153,0.08482290279621355,0.07061968329078988,0.7459818622609325
602,33 days 21:00:00.000000000,2237718.6916364552,1495.9006289310983,1182.3412607160103,0.0847857833476452,0.07061968329078988,0.7462961300170603
603,33 days 22:00:00.000000000,2222462.863432289,1490.7926963304753,1180.4779081985207,0.08474090220857293,0.07079628412545325,0.7469589973009944
604,33 days 23:00:00.000000000,2209274.5942419474,1486.3628743486388,1179.304060799767,0.08471314835703361,0.07079628412545325,0.7473736194666432
605,34 days 00:00:00.000000000,2194073.1697180565,1481.2404159075786,1177.9835181385229,0.0846840462789228,0.0709221744879483,0.7479123641914344
606,34 days 01:00:00.000000000,2183356.0966624026,1477.6183866825706,1176.6031638180907,0.08463373742224534,0.0709221744879483,0.7476010894615547
607,34 days 02:00:00.000000000,2174009.340867494,1474.4522172208544,1174.618711032077,0.08450755589007101,0.07079628412545325,0.747598096435306
608,34 days 03:00:00.000000000,2165357.3001431325,1471.51530747836,1172.1306461997503,0.08431789509905877,0.07033457633746928,0.7482041842506961
609,34 days 04:00:00.000000000,2156531.9513280164,1468.5135175843689,1169.0195536083188,0.08407212214225655,0.07003375845762665,0.7493991939956376
610,34 days 05:00:00.000000000,2147645.099087632,1465.48459530888,1165.79877424445,0.08381576703781149,0.06986414579133132,0.7507856693903205
611,34 days 06:00:00.000000000,2138606.92038522,1462.3976615083943,1162.9970858327817,0.08358636983539143,0.06978250356576632,0.7520876358085664
612,34 days 07:00:00.000000000,2131020.6736809695,1459.8015870935917,1160.670854167789,0.0834092404987619,0.06962868296395744,0.7531741043368948
613,34 days 08:00:00.000000000,2126962.0898134755,1458.4108096875432,1159.4536071445596,0.08334118743653084,0.06941126593815371,0.7541528239202652
614,34 days 09:00:00.000000000,2124981.2887074356,1457.7315557767952,1158.8488460505025,0.08335112454362424,0.06922338701707559,0.7549609410074525
615,34 days 10:00:00.000000000,2121395.8905524,1456.5012497599857,1157.6996536054983,0.0833509087593024,0.06956718829344562,0.7557954671497767
