,horizon,mse,rmse,mae,mape,mdape,coverage
401,25 days 01:00:00.000000000,1660091.0896131394,1288.4452218131507,897.1985428703554,0.06280192408395802,0.04390793967842685,0.8342957130358697
402,25 days 02:00:00.000000000,1672482.0073424028,1293.2447592557269,900.0534149959597,0.06292785332795661,0.044018279037164564,0.8338541015706364
403,25 days 03:00:00.000000000,1683284.1067738351,1297.4143928498077,901.8767441512839,0.06296120069189914,0.043910445916852954,0.8333958255218092
404,25 days 04:00:00.000000000,1690461.9981908803,1300.1776794695718,903.109561599538,0.06298017014584034,0.044018279037164564,0.8330947267955149
405,25 days 05:00:00.000000000,1694746.4160547673,1301.8242646589313,903.6833707093108,0.06298423362940796,0.044018279037164564,0.8327765847450883
406,25 days 06:00:00.000000000,1699710.2111761689,1303.7293473632358,904.9919705444605,0.06303074711155382,0.04390793967842685,0.8317710286214222
407,25 days 07:00:00.000000000,1704357.4771535008,1305.510427822582,906.1992139141946,0.06307943553078037,0.04390793967842685,0.8312919218431026
408,25 days 08:00:00.000000000,1708944.2008964792,1307.265925853068,907.1787207787427,0.06312725892929158,0.043910445916852954,0.830242053076699
409,25 days 09:00:00.000000000,1715063.3367823288,1309.6042672434787,909.2327975616766,0.06326419185806201,0.044217297739081854,0.8288963879515056
410,25 days 10:00:00.000000000,1718761.224479153,1311.015341054083,910.3469953656884,0.06334571004242044,0.044248457712475965,0.8279911980699372
411,25 days 11:00:00.000000000,1719980.168291168,1311.4801440704957,911.1993155864221,0.0634344743175362,0.04437849048323204,0.8271958429438743
412,25 days 12:00:00.000000000,1725853.8953414792,1313.7175858385542,913.502302633331,0.06360190246706642,0.04441395286290101,0.825584301962255
413,25 days 13:00:00.000000000,1731906.6112600693,1316.019229061669,915.1647927508434,0.06371631683846,0.04443967530048478,0.8243969503812029
414,25 days 14:00:00.000000000,1732513.297524828,1316.2497094111086,914.5780943091704,0.06368201833560416,0.044384803455023235,0.8241178186060079
415,25 days 15:00:00.000000000,1728806.9780004157,1314.8410466670166,912.6169459588978,0.06355350384183087,0.04437849048323204,0.8251051951839352
416,25 days 16:00:00.000000000,1725152.3877309782,1313.4505653929189,911.1628916257679,0.06345098033540392,0.04412991701413398,0.8257717785276845
417,25 days 17:00:00.000000000,1722512.9742792377,1312.4454176380966,910.3614675676732,0.06339712167154869,0.043910445916852954,0.826146731658543
418,25 days 18:00:00.000000000,1717284.321971293,1310.4519533242312,908.8046842914425,0.06327714143769941,0.04390793967842685,0.8268966379202601
419,25 days 19:00:00.000000000,1714630.71325018,1309.4390834438157,908.3988977206284,0.06323538849087368,0.043910445916852954,0.8274798983460397
420,25 days 20:00:00.000000000,1714625.3814309395,1309.4370475249812,908.8118945229307,0.06325382277252946,0.04412991701413398,0.8275298920968213
421,25 days 21:00:00.000000000,1713996.8584175415,1309.197028112095,909.1756063506843,0.06326790599139565,0.044384803455023235,0.8277715285589303
422,25 days 22:00:00.000000000,1711400.4799078943,1308.2050603433295,908.7676428097108,0.06322709627518261,0.044384803455023235,0.8277715285589298
423,25 days 23:00:00.000000000,1708543.256314132,1307.1125645154407,908.143862522163,0.06317929462435981,0.044384803455023235,0.8277525915321184
424,26 days 00:00:00.000000000,1703630.5507014755,1305.23199114237,907.2640160375403,0.06312249454722667,0.044384803455023235,0.8280214973128358
425,26 days 01:00:00.000000000,1700181.5660059736,1303.9101065663897,906.6151364061626,0.0630703698586881,0.04441395286290101,0.8279798358538519
426,26 days 02:00:00.000000000,1698757.954496037,1303.3640913022105,906.0009106333426,0.06301480243177555,0.04441395286290101,0.8273986585010201
427,26 days 03:00:00.000000000,1700079.1506260263,1303.8708335667404,906.1843576299423,0.06300992454620066,0.044410059434569354,0.8275590551181093
428,26 days 04:00:00.000000000,1700804.5497604688,1304.1489752940302,906.5241805329065,0.06302273665506287,0.04441395286290101,0.8281048202308045
429,26 days 05:00:00.000000000,1701244.094829049,1304.3174823749964,906.920436303645,0.06304313828642373,0.04447925207671029,0.8284381119026781
430,26 days 06:00:00.000000000,1702244.6864724685,1304.7009950454044,907.620800113175,0.06309233298284109,0.04447925207671029,0.828256316445293
431,26 days 07:00:00.000000000,1704780.3411274937,1305.6723712813616,908.6692702442596,0.06316878106598492,0.04447925207671029,0.8278340207474071
432,26 days 08:00:00.000000000,1708229.8449880488,1306.9926721248473,909.9053688743534,0.06325451165524594,0.044495264844997114,0.8269591301087369
433,26 days 09:00:00.000000000,1710387.0051390699,1307.817649804081,910.6483386288879,0.06329609513712871,0.044495264844997114,0.8267716535433068
434,26 days 10:00:00.000000000,1712127.7929000815,1308.4830120792863,911.4574095643625,0.06334764816294813,0.044495264844997114,0.8268549764612749
435,26 days 11:00:00.000000000,1714123.7940797706,1309.2455056557462,912.4748439517155,0.06340346303301081,0.044495264844997114,0.827021622297213
436,26 days 12:00:00.000000000,1721782.906536814,1312.1672555496932,915.522200915056,0.06357367177387002,0.044574285317886514,0.8247302420530764
437,26 days 13:00:00.000000000,1725637.3051430527,1313.6351491731077,916.9556526952138,0.06364757701423565,0.044574285317886514,0.8234595675540559
438,26 days 14:00:00.000000000,1724604.9021105678,1313.242133846827,916.6783393451932,0.0636055962700642,0.044495264844997114,0.8232929217181181
439,26 days 15:00:00.000000000,1721311.6740427946,1311.9876805987146,915.7958030171364,0.0635234949153524,0.044574285317886514,0.8244094488188979
440,26 days 16:00:00.000000000,1719271.3830428768,1311.2098928252778,915.6458384889537,0.06350106951505362,0.044574285317886514,0.8247302420530773
441,26 days 17:00:00.000000000,1715040.715549083,1309.595630547492,914.4766905617422,0.0633994584905259,0.044495264844997114,0.8250218722659661
442,26 days 18:00:00.000000000,1710197.1947113837,1307.7450801709726,913.0484976917826,0.06326741225043367,0.044611409309026365,0.8255218097737785
443,26 days 19:00:00.000000000,1708884.9206798768,1307.2432522984682,913.1724854970279,0.06325874082511994,0.044611409309026365,0.8258134399866687
444,26 days 20:00:00.000000000,1705302.8225208186,1305.8724373080315,912.5188582361328,0.06318039584991991,0.044614201808335294,0.8263550389534638
445,26 days 21:00:00.000000000,1691880.604431506,1300.723108286889,906.7722469494378,0.06272331773926441,0.04447925207671029,0.827529892096821
446,26 days 22:00:00.000000000,1689028.1625386244,1299.6261626093192,905.5907642434938,0.06261238370945052,0.04441395286290101,0.8276465441819776
447,26 days 23:00:00.000000000,1686811.0062885373,1298.772884798777,905.0398271812107,0.06253841696575471,0.04441395286290101,0.8282298046077574
448,27 days 00:00:00.000000000,1688388.759848273,1299.380144472076,905.772171248597,0.06253336722780967,0.04446080676673113,0.8273018902940158
449,27 days 01:00:00.000000000,1685175.7778003337,1298.1432038878968,904.9988108969022,0.06244609635988254,0.044495264844997114,0.8280214973128361
450,27 days 02:00:00.000000000,1684216.201445846,1297.7735555349577,903.6654980534657,0.06232376613637413,0.04443967530048478,0.8286089238845145
451,27 days 03:00:00.000000000,1685109.8690958107,1298.1178178793366,901.3456547849233,0.062088374385131144,0.04390047104537312,0.8288528327898407
452,27 days 04:00:00.000000000,1690700.761252985,1300.269495625036,903.8486207982819,0.062255456547625945,0.044018279037164564,0.8284551552268096
453,27 days 05:00:00.000000000,1694813.4054856608,1301.8499934653228,904.6689603048245,0.06229411736884061,0.043910445916852954,0.8276465441819773
454,27 days 06:00:00.000000000,1700016.422540236,1303.8467787820148,905.7556531333735,0.06235979906850327,0.0435858755185602,0.8264800233304175
455,27 days 07:00:00.000000000,1707412.9078382964,1306.6801092227188,907.9655283094082,0.06254037473586314,0.04327848787055633,0.8247302420530763
456,27 days 08:00:00.000000000,1716261.19634708,1310.061523878585,910.6018631035673,0.06275717989620966,0.043119840244943655,0.8230732522071105
457,27 days 09:00:00.000000000,1722883.405544109,1312.5865325928455,912.2779918668496,0.06287470407619015,0.04305669738102222,0.8221394806269372
458,27 days 10:00:00.000000000,1728762.377526037,1314.8240861522263,913.8883380110418,0.06303534515950716,0.04305669738102222,0.8214273603396469
459,27 days 11:00:00.000000000,1734452.7445111875,1316.986235505591,915.8655223061819,0.06320526012461623,0.04305669738102222,0.8205456876030035
460,27 days 12:00:00.000000000,1744330.6260439828,1320.7310952816938,918.7501357254455,0.06338075676908289,0.04327848787055633,0.820287169986105
461,27 days 13:00:00.000000000,1755748.4214082533,1325.0465732978041,923.3871577565054,0.06368794011688335,0.04368783343025483,0.8191297516381872
462,27 days 14:00:00.000000000,1763792.530851848,1328.078510801168,926.8880641981463,0.06392573957074967,0.04390793967842685,0.81806440861559
463,27 days 15:00:00.000000000,1768898.0527690025,1329.99926795807,929.2796503534488,0.06408868322136012,0.044018279037164564,0.8174978127734029
464,27 days 16:00:00.000000000,1771612.980154912,1331.0195265866357,929.7373877402551,0.0641244457907785,0.044018279037164564,0.8174129748932901
465,27 days 17:00:00.000000000,1775509.7258355862,1332.4825424130652,930.7076087272192,0.06420684889762286,0.044248457712475965,0.816373528021641
466,27 days 18:00:00.000000000,1779728.8960202555,1334.064802031841,931.8292100854713,0.06429853593925444,0.04443967530048478,0.8150058828853288
467,27 days 19:00:00.000000000,1785212.2595722629,1336.1183553758488,933.7244181749678,0.0644432093577887,0.044495264844997114,0.8140620019396795
468,27 days 20:00:00.000000000,1790998.5091359187,1338.281924385112,935.8035719003396,0.0645915705633243,0.04459729270394353,0.8130853798313974
469,27 days 21:00:00.000000000,1796705.1709657526,1340.4123137921974,937.762256166774,0.06472791050195101,0.044879582430547585,0.812149450310959
470,27 days 22:00:00.000000000,1800793.099511296,1341.9363246858236,939.1580588731176,0.06479419362036938,0.04493449888037304,0.8114010258521608
471,27 days 23:00:00.000000000,1803540.5990396617,1342.9596416272761,940.0055265063853,0.06479556590035868,0.044894203586995966,0.8109819605882593
472,28 days 00:00:00.000000000,1809992.1614242387,1345.3594915204778,943.0990359543289,0.06491824187336437,0.04501734432933966,0.8106590842811324
473,28 days 01:00:00.000000000,1815388.7959201462,1347.363646503848,946.207359795944,0.06507721904659881,0.045319523288993545,0.8097785853691363
474,28 days 02:00:00.000000000,1820226.8132603085,1349.157816291448,948.579243539149,0.06520406219583114,0.04555492509724892,0.8085559817843284
475,28 days 03:00:00.000000000,1823097.1519004048,1350.221149256819,949.9542508125185,0.06528723818513403,0.04565027579825666,0.8075039470640877
476,28 days 04:00:00.000000000,1824461.66607159,1350.7263475891739,950.687550005191,0.06535879617448491,0.04570608055322469,0.8073430476362873
477,28 days 05:00:00.000000000,1816913.0329488325,1347.9291646629033,946.6141379140767,0.06515939760418248,0.04541760158404266,0.8087568599379625
478,28 days 06:00:00.000000000,1807918.5694676123,1344.5886246237592,942.5894746935921,0.06498599187314918,0.04520325555768956,0.8099244004755817
479,28 days 07:00:00.000000000,1808473.4589629911,1344.7949505270278,943.1554201010176,0.065103503193533,0.04541118328397363,0.8098084961602019
480,28 days 08:00:00.000000000,1814006.9650772375,1346.850758279193,945.515548662286,0.0653405572408255,0.04562874609862923,0.8090368912219312
481,28 days 09:00:00.000000000,1818776.0196577173,1348.6200427317242,947.346226429135,0.06552405042665901,0.04570608055322469,0.8081802274715666
482,28 days 10:00:00.000000000,1823598.217732319,1350.4066860513979,949.2269876652673,0.06569541697575527,0.04579344966196445,0.8075755236477796
483,28 days 11:00:00.000000000,1828304.9372395251,1352.1482674764352,951.4363847446034,0.0658786037390519,0.04613533316086253,0.8067692518827294
484,28 days 12:00:00.000000000,1838133.771685536,1355.7779212266057,955.9332938697042,0.0661605406818926,0.04640725297409436,0.8055150513593206
485,28 days 13:00:00.000000000,1844850.7440889608,1358.2528277492968,958.8239885622214,0.06629228078879976,0.04655364188396412,0.8048345808625775
486,28 days 14:00:00.000000000,1845270.047510268,1358.4071729456775,959.7276522633235,0.06629388592994004,0.04655364188396412,0.8045244344456949
487,28 days 15:00:00.000000000,1845004.029230915,1358.3092539001989,960.3541098766273,0.06624019180751477,0.046561250130724346,0.8040244969378838
488,28 days 16:00:00.000000000,1846806.0702151742,1358.972431734792,962.1049367389352,0.06628024303929995,0.046857569812203945,0.8031496062992123
489,28 days 17:00:00.000000000,1849555.7131918427,1359.9837179877716,963.8257849887274,0.06632790518099642,0.04707554079328594,0.8025663458734321
490,28 days 18:00:00.000000000,1853132.6801588149,1361.2981599042932,965.6032413775829,0.06639211320227634,0.04739513105207708,0.8015553611354135
491,28 days 19:00:00.000000000,1857353.7615787848,1362.8476663144656,967.3433865308346,0.06647479534581859,0.04723408003983274,0.8007124109486321
492,28 days 20:00:00.000000000,1862332.1351002483,1364.6729040690477,969.3200666884867,0.0665732736090221,0.04738762212297364,0.800066658334375
493,28 days 21:00:00.000000000,1868435.2247594644,1366.9071748876968,971.479403909967,0.0666920287481709,0.047408994086318525,0.7991542723826185
494,28 days 22:00:00.000000000,1875421.7860247574,1369.4603995825353,974.0209852918064,0.0668445520420311,0.04772966506001236,0.7981918926800816
495,28 days 23:00:00.000000000,1881748.887632463,1371.7685255291663,975.9730420257843,0.06694382233828979,0.047731822357942794,0.7970253718285215
496,29 days 00:00:00.000000000,1891162.209378106,1375.1953349899447,978.7019425374234,0.06706150095699988,0.04772966506001236,0.7948248893130779
497,29 days 01:00:00.000000000,1898091.52882607,1377.7124260258634,981.0029276534513,0.06719001762007387,0.048187653028062646,0.7940295341870146
498,29 days 02:00:00.000000000,1902781.7025183702,1379.413535716672,982.8522478159286,0.06729155541057595,0.048431252956265027,0.7929425488480614
499,29 days 03:00:00.000000000,1906302.2473665625,1380.6890480360023,984.3156472303785,0.06737631906755295,0.04880849375462526,0.792256360111849
500,29 days 04:00:00.000000000,1910420.7703744068,1382.179717104258,985.734136323141,0.06749236441913367,0.04884553400994157,0.7913794109069701
501,29 days 05:00:00.000000000,1915298.472750378,1383.9430886963446,987.3334684458353,0.06765389581265795,0.048993873879304276,0.7905395158938464
502,29 days 06:00:00.000000000,1918945.5080419465,1385.260086785852,988.4659390006847,0.0678160002659516,0.04911095238107402,0.7901634844664025
503,29 days 07:00:00.000000000,1924183.817899835,1387.1495297551144,989.8863210211346,0.06800217230495204,0.04911939541375311,0.789957627845539
504,29 days 08:00:00.000000000,1930213.102696242,1389.3210941665868,991.6608196392374,0.06822872712429566,0.049325907342195385,0.7897213605875018
505,29 days 09:00:00.000000000,1934597.952592936,1390.898253860769,993.1059836315887,0.06844411062262498,0.0495609742583313,0.7898179394242385
506,29 days 10:00:00.000000000,1940074.6005070333,1392.8656074822989,994.7795542680349,0.06865120763627869,0.049938059930304535,0.7886097571136941
507,29 days 11:00:00.000000000,1947442.8549727588,1395.508099214318,997.4966772459195,0.0689055620957059,0.05019574862448925,0.787926509186351
508,29 days 12:00:00.000000000,1959840.505567327,1399.943036543747,1002.3562818160063,0.06923645801968419,0.05052724930876398,0.7852143482064742
509,29 days 13:00:00.000000000,1965805.4326098827,1402.0718357523208,1004.5121037368363,0.06934928968132373,0.05065600795313352,0.7837561971420242
510,29 days 14:00:00.000000000,1971283.4661422353,1404.0240261983536,1006.6244455438681,0.06944518379435058,0.05084113869135164,0.7828555744257463
511,29 days 15:00:00.000000000,1978416.7265262876,1406.5620237039984,1009.4881955344432,0.06958650348012396,0.051233585749589444,0.7822723139999661
512,29 days 16:00:00.000000000,1987279.57986506,1409.7090408538422,1013.0102859903525,0.06978796056620196,0.05162291884480191,0.7813190017914436
513,29 days 17:00:00.000000000,1997550.2392604325,1413.3471757712018,1017.2439794595218,0.07004336225793663,0.05191588526576447,0.7800066658334373
514,29 days 18:00:00.000000000,2008562.1951597154,1417.2375224921598,1021.8293608762158,0.07029649638835535,0.05194713751366272,0.7785996447413766
515,29 days 19:00:00.000000000,2016361.422133495,1419.9864161792166,1025.2094750304484,0.07048266942934,0.05221201608489879,0.7775153105861766
516,29 days 20:00:00.000000000,2024587.218009037,1422.8799028762185,1028.7494705563126,0.07067727822779198,0.05249535956840381,0.7764654418197718
517,29 days 21:00:00.000000000,2030553.0585956485,1424.974757178403,1031.3279918861085,0.07078198128288375,0.05261655092531187,0.7753614131566885
518,29 days 22:00:00.000000000,2038102.9019927948,1427.621414098568,1034.347255166939,0.07093355927408013,0.05297372264578863,0.7739449235512238
519,29 days 23:00:00.000000000,2047371.0671215004,1430.863748622314,1037.3699514205243,0.07108599260923411,0.05316808475478457,0.7727140168085049
520,30 days 00:00:00.000000000,2063221.230734021,1436.3917399978395,1042.3780195084146,0.07131493759771343,0.05355124169730661,0.769987084947715
521,30 days 01:00:00.000000000,2072454.5842304323,1439.6022312536309,1045.4146527502937,0.07147175748399348,0.05356602186474366,0.7687164104486941
522,30 days 02:00:00.000000000,2077153.8419434456,1441.2334446381146,1047.504437788005,0.07157627062856217,0.053792640871070246,0.7681248177311173
523,30 days 03:00:00.000000000,2080350.2411071006,1442.3419293312875,1049.1339734751382,0.07165294704818173,0.05380519723019124,0.7681123192934223
524,30 days 04:00:00.000000000,2081420.2535669932,1442.712810495212,1049.3188247228807,0.07166543018366092,0.05409216555488517,0.7679873349164694
525,30 days 05:00:00.000000000,2082487.4811969458,1443.0826314514861,1049.5552801174838,0.07170424727514518,0.05410005087415606,0.7674457359496732
526,30 days 06:00:00.000000000,2083840.1572767799,1443.551231261565,1050.2423493986541,0.07180223044558544,0.054311167691210596,0.7671429960143871
527,30 days 07:00:00.000000000,2085747.018598318,1444.2115560395985,1050.5797554966884,0.07187503925027586,0.0543523080105918,0.767090388211278
528,30 days 08:00:00.000000000,2088956.5395282768,1445.3222960738815,1050.9655132599266,0.07195726703058287,0.05457891579753156,0.766695829687955
529,30 days 09:00:00.000000000,2093511.5375182754,1446.897210418997,1051.886461580384,0.07209450114167223,0.05467426296964122,0.7657334499854189
530,30 days 10:00:00.000000000,2097067.5994434403,1448.125546851322,1052.585641000367,0.07221185656916204,0.05506007561590477,0.7656334624838558
531,30 days 11:00:00.000000000,2099755.42089461,1449.053284353136,1053.568967732591,0.07234511608010137,0.055271003969360785,0.7650502020580766
532,30 days 12:00:00.000000000,2107511.858074622,1451.7271982278978,1056.2979046266457,0.07258441049996726,0.05620485703429173,0.7638855749091972
533,30 days 13:00:00.000000000,2109060.9183379505,1452.2606234205864,1057.035582490613,0.07266504160384715,0.056324958718874586,0.7638824558694862
534,30 days 14:00:00.000000000,2109803.588701598,1452.5162955029448,1057.4254256536349,0.07270649169455842,0.05637037369370087,0.7638003582885474
535,30 days 15:00:00.000000000,2111612.7824694514,1453.1389412129356,1058.5314804161515,0.07278428803238238,0.05648518377038435,0.7631379410906971
536,30 days 16:00:00.000000000,2115510.939696636,1454.4796113031753,1060.3729689647444,0.07290441377795154,0.05659696851339806,0.7621130691996834
537,30 days 17:00:00.000000000,2118670.862791443,1455.5654787028452,1061.8335170985104,0.07297924829112061,0.05668451219854264,0.7609465483481233
538,30 days 18:00:00.000000000,2122725.2297207187,1456.9575250228534,1063.8922777825278,0.07306000091339905,0.057040573276876734,0.760173917654233
539,30 days 19:00:00.000000000,2129601.886790446,1459.315554220692,1066.955570202757,0.07322302876509565,0.05715043757078419,0.759086932315279
540,30 days 20:00:00.000000000,2133317.228753611,1460.5879736440427,1068.888902141609,0.07328955673996396,0.0573158561353002,0.7579052618422703
541,30 days 21:00:00.000000000,2134937.588424617,1461.1425626627324,1069.7076014277668,0.07325132298491156,0.0573158561353002,0.7568387284922724
542,30 days 22:00:00.000000000,2141467.854571751,1463.375500195268,1071.9796411876678,0.07332460037641282,0.057453034562160325,0.7549139690871972
543,30 days 23:00:00.000000000,2148615.4470551005,1465.8156251913474,1074.444873919632,0.07339112069769858,0.057485256397647955,0.7533225013539973
544,31 days 00:00:00.000000000,2158418.844063566,1469.1558270188925,1077.4397718652867,0.07345240993552453,0.05759413275379335,0.7519287361807049
545,31 days 01:00:00.000000000,2163750.7985590603,1470.9693397753267,1078.2915648110932,0.0734760459623818,0.05755113843254125,0.7519552480182407
546,31 days 02:00:00.000000000,2163854.7394949505,1471.004670113236,1078.0318696389543,0.07343355063261209,0.057453034562160325,0.7524059492563425
547,31 days 03:00:00.000000000,2160710.0186563195,1469.935379074985,1076.8574597140048,0.07334518922084785,0.0573158561353002,0.752947548223139
548,31 days 04:00:00.000000000,2158168.5701761628,1469.0706484632258,1076.140615484352,0.07331915146780793,0.0572433833743774,0.7532808398950136
549,31 days 05:00:00.000000000,2153912.3068909515,1467.6213090886054,1075.2995806460003,0.07331114092492816,0.05738103592569576,0.7536141315668868
550,31 days 06:00:00.000000000,2145128.3678404926,1464.625674990198,1074.6329301232608,0.073368010362168,0.05753613042962614,0.7540528022232513
551,31 days 07:00:00.000000000,2139154.4953508866,1462.5848677430265,1074.5738093198554,0.07346210440288069,0.057619477251578455,0.7539701476709352
552,31 days 08:00:00.000000000,2135552.165658088,1461.352854603599,1075.398382848949,0.07362896372005985,0.05800969434550821,0.7534399109202257
553,31 days 09:00:00.000000000,2125849.890043266,1458.029454449829,1075.0000962515087,0.07375245245232444,0.058116614535482475,0.7528005077796643
554,31 days 10:00:00.000000000,2118671.394119837,1455.5656612189766,1074.8455771704,0.07386744024440972,0.05842222418140099,0.7530749832741485
555,31 days 11:00:00.000000000,2113018.9609339293,1453.6227024004302,1075.0035588160083,0.0739796347902716,0.05891423921998098,0.7532808398950136
556,31 days 12:00:00.000000000,2105563.0139400917,1451.055827299588,1074.8713728598016,0.07405103392392978,0.059074735417396926,0.753614131566887
557,31 days 13:00:00.000000000,2096507.0714973435,1447.9319982296624,1072.9340479147443,0.07397494388430503,0.0590366207250111,0.7542598841811439
558,31 days 14:00:00.000000000,2089243.9804381498,1445.421730996926,1070.857385602605,0.07388864662867796,0.05891423921998098,0.7551764362787992
559,31 days 15:00:00.000000000,2082193.4059348488,1442.9807365085817,1069.4891431367655,0.07383668731906927,0.05891423921998098,0.7561554805649288
560,31 days 16:00:00.000000000,2080878.829773279,1442.5251574143444,1069.4582658198958,0.07386890212658995,0.059074735417396926,0.7558150058828846
561,31 days 17:00:00.000000000,2081310.6107908173,1442.6748111722259,1069.7946539963823,0.0739302412448025,0.0591588263947324,0.7552216892428681
562,31 days 18:00:00.000000000,2081971.3944425758,1442.9038063719202,1070.510815550802,0.07401248822163035,0.05936487440382442,0.7541456743194461
563,31 days 19:00:00.000000000,2081622.6480948643,1442.7829525243444,1070.9716249187786,0.07407056864161224,0.05942028378667683,0.753572470107903
564,31 days 20:00:00.000000000,2077168.2459714909,1441.2384417477529,1070.5072474016479,0.07404388834145195,0.05941696028121523,0.753572470107903
565,31 days 21:00:00.000000000,2072906.5291709553,1439.7591913826961,1070.0457183950748,0.0739819134576487,0.05936487440382442,0.7536239342631181
566,31 days 22:00:00.000000000,2074647.7475723643,1440.3637552966834,1071.1025349366894,0.07401934124005892,0.05942028378667683,0.752989209682123
567,31 days 23:00:00.000000000,2077362.9945968785,1441.3060031085968,1072.1799526721695,0.07404572589913397,0.05947908257230367,0.7523544851011273
568,32 days 00:00:00.000000000,2081871.0902513303,1442.8690481992226,1073.9504579345382,0.07409324801249678,0.05957107566433671,0.7515139038992678
569,32 days 01:00:00.000000000,2082277.2006198573,1443.0097714914675,1074.344673736535,0.07404093386869601,0.059583733183096406,0.751548213336078
570,32 days 02:00:00.000000000,2078358.809199979,1441.6514173682829,1073.3204439079227,0.073880793408656,0.059521604148741386,0.7517810273715786
571,32 days 03:00:00.000000000,2073310.4222506061,1439.8994486597342,1070.9082530820367,0.07363367318856401,0.05942028378667683,0.7524763427560063
572,32 days 04:00:00.000000000,2070222.53732337,1438.8267919813595,1069.499244324722,0.07349065724467174,0.05916831652415891,0.7528886475397468
573,32 days 05:00:00.000000000,2065514.6281844547,1437.189837211652,1067.8184731891315,0.0733325578564438,0.05896529350575115,0.7534474857309507
574,32 days 06:00:00.000000000,2090317.397761236,1445.7929996238174,1069.5658395097614,0.07340378673686201,0.058960957279360494,0.7527482977671274
575,32 days 07:00:00.000000000,2086193.3527719844,1444.3660729787252,1067.9724385334523,0.07335696759576973,0.05857909269117519,0.7528750935118611
576,32 days 08:00:00.000000000,2083054.38662337,1443.2790397644421,1067.1693756700201,0.07339163290071082,0.058657070839828206,0.752611805877206
577,32 days 09:00:00.000000000,2079767.441860663,1442.1398829034106,1067.4248017284892,0.07354526130131783,0.05891423921998098,0.7514893971586885
578,32 days 10:00:00.000000000,2075234.8462033474,1440.567543089649,1067.4454584889731,0.07365786995023722,0.0591588263947324,0.7509649529102972
579,32 days 11:00:00.000000000,2070542.5207559397,1438.9379836379119,1067.4861969278863,0.0737579394642961,0.05942028378667683,0.7508436445444323
580,32 days 12:00:00.000000000,2060972.2315728622,1435.6086624052052,1066.8023719522046,0.07379862244041323,0.05949539300206643,0.7502812148481449
581,32 days 13:00:00.000000000,2053988.0913952785,1433.1741315678562,1066.5797405959415,0.0738248249570297,0.05955177983151804,0.7502997310521371
582,32 days 14:00:00.000000000,2043815.7296063423,1429.6208342096663,1065.778155098952,0.07381034743069108,0.059597811944293665,0.7506145065200184
583,32 days 15:00:00.000000000,2026762.8801328442,1423.6442252658646,1063.5771761272774,0.07372669879798079,0.060171008243891495,0.7510936132983378
584,32 days 16:00:00.000000000,2014818.5307218025,1419.4430353916293,1062.822611169644,0.07372863873126789,0.060171008243891495,0.7506047038237857
585,32 days 17:00:00.000000000,2003306.8717272119,1415.3822352026366,1062.1592855754548,0.07373673132958808,0.06023823214038076,0.7499479231762686
586,32 days 18:00:00.000000000,1985114.537844708,1408.9409277342709,1059.9398498260516,0.07366619427364557,0.06023823214038076,0.7491771861850606
587,32 days 19:00:00.000000000,1974846.9438297898,1405.2924762588711,1058.2833138837832,0.07361542484849286,0.06025759673003679,0.7487605715952171
588,32 days 20:00:00.000000000,1965581.2045050727,1401.9918703420049,1056.7803316587624,0.07356836791277892,0.06023823214038076,0.7482558269959844
589,32 days 21:00:00.000000000,1953661.515442263,1397.734422357217,1055.255974997256,0.07352115757469911,0.06025759673003679,0.7478231887680706
590,32 days 22:00:00.000000000,1949635.67262509,1396.2935481570807,1056.3419191748628,0.07361611408263782,0.06039249268710858,0.747173760142727
591,32 days 23:00:00.000000000,1948060.056810722,1395.7292204474054,1057.944576323813,0.07372105501915542,0.06050483203882203,0.7456567929008873
592,33 days 00:00:00.000000000,1947950.7960253917,1395.690078787333,1059.9690409786426,0.07381031573084458,0.06081666167024419,0.7449902095571391
593,33 days 01:00:00.000000000,1950985.3067989957,1396.7767562495433,1061.4242642232778,0.07386274357214766,0.06089097438752707,0.7442863501711406
594,33 days 02:00:00.000000000,1949983.115736542,1396.417958827708,1062.132949821463,0.0738570846077319,0.06090047067522201,0.7437692083361375
595,33 days 03:00:00.000000000,1943258.0037507,1394.0078922842224,1060.5726440469655,0.07367432932811903,0.06078450701145404,0.7446985793442492
596,33 days 04:00:00.000000000,1937312.783401061,1391.8738388952718,1058.7991204563107,0.07349894566035042,0.060719648460471315,0.745904310980735
597,33 days 05:00:00.000000000,1931975.2725153235,1389.9551332742087,1056.9679727602359,0.07333739514136439,0.06045511698635573,0.746948298129401
598,33 days 06:00:00.000000000,1926194.8415076535,1387.8742167457588,1055.1958720886973,0.07319830057667515,0.06039249268710858,0.7475523892846722
599,33 days 07:00:00.000000000,1922067.8678811758,1386.3866228008606,1053.8273607693577,0.07315377877901652,0.06025759673003679,0.7481235898144306
600,33 days 08:00:00.000000000,1917999.181367907,1384.9184746287078,1052.6352573303323,0.07315342581330793,0.06031734688139399,0.7484064491938505
601,33 days 09:00:00.000000000,1911716.4731810645,1382.648354854214,1050.8147767513165,0.07313935392275522,0.06031734688139399,0.7478231887680709
602,33 days 10:00:00.000000000,1907118.9514926455,1380.9847759814897,1050.331033913644,0.07322331283073015,0.06025759673003679,0.7476197828212652
603,33 days 11:00:00.000000000,1900480.407674999,1378.5791263743256,1049.7830290246823,0.07329731806266244,0.06042620506733939,0.7475315585551807
